;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
PT.DWC.CO2-INT (kg/sqm);20,51395434;19,308174;17,87325971;16,48502265;15,14405666;13,90440039;12,60863881;11,41667825;10,27692663;9,190472281;8,121260209;7,213196576;6,317460463;5,470421084;4,670849311;3,919960869;3,206710328;2,54409812;1,977304643;1,521158618;1,153930156;0,9518923;0,799627192;0,665649071;0,548899877;0,439198228;0,36099542;0,285611594;0,218935631;0,157595447;0,098940122
RO.DWC.CO2-INT (kg/sqm);51,99015366;48,75392206;44,93601859;41,25401516;37,7197549;34,47129457;31,11867693;28,05586466;25,15150815;22,40435259;19,72287274;17,453104;15,22995448;13,13930373;11,17604048;9,341253148;7,606919717;6,002764536;4,634865112;3,536380421;2,653709309;2,165612749;1,797198276;1,473448451;1,191483705;0,927012388;0,737235562;0,554458544;0,392335422;0,242804736;0,099565666
SK.DWC.CO2-INT (kg/sqm);35,39881897;33,25491356;30,68926423;28,22149752;25,8673856;23,66418844;21,37987964;19,28686661;17,29716369;15,41154529;13,56856084;12,00650506;10,47583749;9,036120223;7,68441537;6,421936781;5,22996099;4,129111872;3,191678791;2,439825208;1,836623392;1,50213743;1,24957888;1,028102067;0,835653444;0,655859722;0,526784374;0,403070835;0,29373561;0,193332859;0,097623775
SI.DWC.CO2-INT (kg/sqm);36,06033687;33,71946301;30,9900871;28,36914431;25,86457314;23,57004489;21,21880118;19,07857189;17,05863783;15,15693254;13,310674;11,75109297;10,23148737;8,808578662;7,478036624;6,239765001;5,07450167;4,001339424;3,089375887;2,359106844;1,774063296;1,449376013;1,204298905;0,989641759;0,803324152;0,629537234;0,504764289;0,385403752;0,280083517;0,183559705;0,091750099
ES.DWC.CO2-INT (kg/sqm);14,43328048;13,48651677;12,38701499;11,33250556;10,32603735;9,40461794;8,462578387;7,605860196;6,79849904;6,039623155;5,304480897;4,683858695;4,080650293;3,517057837;2,99127301;2,503131198;2,044990115;1,624151836;1,26725989;0,981942329;0,753740896;0,626810656;0,530982893;0,447175989;0,374530263;0,306929869;0,258310076;0,211920214;0,171041956;0,133656046;0,09820131
SE.DWC.CO2-INT (kg/sqm);13,60374062;12,84333235;11,90624853;10,98820796;10,09622175;9,270680782;8,406891579;7,613763176;6,856289289;6,1347691;5,424064716;4,821800484;4,226157538;3,661658306;3,12733995;2,6240555;2,144302796;1,697244443;1,314520505;1,006955515;0,759962317;0,627335316;0,529004296;0,443104394;0,368981006;0,299518595;0,252038357;0,206313177;0,166497545;0,130170556;0,095395692
UK.DWC.CO2-INT (kg/sqm);29,81574922;27,78625458;25,45286589;23,21900141;21,09230019;19,14885935;17,17287494;15,38102394;13,69899524;12,12430181;10,60627104;9,327335176;8,090568432;6,939991114;5,871241289;4,883332643;3,960498027;3,11656622;2,40347669;1,835152742;1,382086786;1,129658591;0,939308505;0,773405324;0,630081946;0,49732694;0,401920042;0,31134165;0,231841308;0,159464488;0,091175167
HR.DWC.CO2-INT (kg/sqm);48,92199201;46,25317484;42,87544839;39,57455097;36,36977183;33,40185939;30,29736485;27,44360128;24,71658736;22,11808792;19,55947741;17,38788409;15,24191956;13,20865642;11,28443835;9,471874861;7,743802883;6,132137057;4,748681446;3,631594164;2,728945989;2,232312886;1,857149095;1,525613413;1,235359709;0,960981337;0,764508669;0,573710126;0,403570234;0,245556022;0,092868266
CH.DWC.CO2-INT (kg/sqm);17,39799351;16,24584362;14,90227098;13,61033463;12,37672122;11,24770173;10,0977325;9,054242963;8,07418424;7,156279281;6,27074618;5,524748267;4,802516572;4,12989497;3,504274434;2,92502927;2,382782835;1,885802824;1,465068628;1,129187383;0,86090415;0,711696155;0,599151438;0,500856408;0,415760562;0,336681489;0,279864882;0,225719319;0,178058554;0,134510074;0,093240381
NO.DWC.CO2-INT (kg/sqm);7,093688831;6,635096072;6,107437013;5,599566221;5,113477948;4,667673959;4,210677188;3,794572062;3,401884242;3,032285339;2,673662998;2,370781521;2,075887587;1,799948355;1,54210761;1,302322735;1,076848002;0,869343288;0,693107493;0,552048848;0,439092442;0,376385375;0,329057795;0,287620398;0,251665075;0,21814361;0,194069049;0,171048711;0,150739655;0,132132465;0,114443481
AT.DWW.CO2-INT (kg/sqm);10,40202381;9,765270387;9,012907671;8,286699655;7,589194523;6,947840532;6,285840478;5,681069407;5,107676536;4,565443981;4,03630805;3,588515487;3,149988801;2,737628152;2,350385329;1,988447053;1,646272278;1,329732942;1,059778935;0,842972612;0,668757003;0,572363949;0,499578424;0,435623647;0,379942335;0,327766836;0,290337706;0,254354994;0,222501519;0,193194217;0,165193646
BE.DWW.CO2-INT (kg/sqm);14,66243452;13,83436288;12,82800975;11,84620947;10,89408483;10,01278812;9,091701085;8,245059605;7,436143575;6,665447886;5,90687589;5,26276078;4,626652498;4,02428618;3,454659805;2,918605527;2,408215548;1,93289799;1,525342059;1,196528249;0,931079711;0,784474974;0,673554519;0,575613321;0,489933475;0,409146731;0,351092967;0,294912913;0,244902801;0,198596964;0,15404016
BG.DWW.CO2-INT (kg/sqm);15,632895;14,58430794;13,37319567;12,21374849;11,10972531;10,10084969;9,074282584;8,14298127;7,268280288;6,448923452;5,658414813;4,992155827;4,347240444;3,746776323;3,188552313;2,672101276;2,189182723;1,747166758;1,37341291;1,075364551;0,837602049;0,705171196;0,605283618;0,518170016;0,442868547;0,373068255;0,322898807;0,275234566;0,233378716;0,195253603;0,159263829
CY.DWW.CO2-INT (kg/sqm);38,70500711;35,9685865;32,80323971;29,76537928;26,87916137;24,24819867;21,60362329;19,21781794;16,99616345;14,93351688;12,96636012;11,3121079;9,731075465;8,275312874;6,938831982;5,719738355;4,599500403;3,593379897;2,75656174;2,099025489;1,5832416;1,290259293;1,069344214;0,880293322;0,720124152;0,576690348;0,473027577;0,378735671;0,298808986;0,229471092;0,168142125
CZ.DWW.CO2-INT (kg/sqm);21,46133327;20,19221509;18,66875354;17,18863894;15,75928454;14,44008079;13,07059161;11,81576833;10,62198492;9,489447302;8,380366012;7,440261064;6,516543959;5,645517039;4,825332958;4,056761047;3,328290379;2,652811078;2,075623001;1,611273183;1,237497753;1,03050569;0,873963285;0,736156302;0,615948634;0,503093903;0,421930363;0,343749178;0,274370142;0,210381773;0,149108908
DK.DWW.CO2-INT (kg/sqm);13,69348984;12,81256846;11,78514678;10,79757118;9,852763728;8,986068464;8,097646431;7,288357206;6,5244887;5,805568898;5,108386777;4,519448902;3,946688863;3,411340612;2,911784838;2,44793149;2,012559661;1,612634153;1,273487476;1,002371258;0,785545196;0,664951944;0,573914882;0,49430593;0,42531004;0,3611223;0,314974037;0,270964492;0,232211562;0,196800802;0,163251381
EE.DWW.CO2-INT (kg/sqm);58,62717621;54,42642689;49,66780033;45,14971006;40,8777413;36,99278217;33,07149426;29,52882201;26,21826856;23,1325701;20,17284076;17,68430601;15,28988891;13,07212883;11,02143081;9,134551592;7,380542153;5,784345374;4,441279927;3,374973657;2,528309336;2,056608216;1,701882325;1,394184291;1,1296952;0,88621103;0,712017172;0,54778;0,404648158;0,275336734;0,154293984
FI.DWW.CO2-INT (kg/sqm);16,09469254;14,97884663;13,70234077;12,48488056;11,32971474;10,27666634;9,210544746;8,245676681;7,342336717;6,498857791;5,688281256;5,005926688;4,348184833;3,737981678;3,172866522;2,652137951;2,167435189;1,725828937;1,35383517;1,058133048;0,823040733;0,691515321;0,592279763;0,506030741;0,431728402;0,363265089;0,313933638;0,267399625;0,226734743;0,189944656;0,155521257
FR.DWW.CO2-INT (kg/sqm);8,214344391;7,686503997;7,068552083;6,473749049;5,905180225;5,384477364;4,852706049;4,36958641;3,914923813;3,488140132;3,075214611;2,726928412;2,388663131;2,072757265;1,778103099;1,504543189;1,24774687;1,011792169;0,811641713;0,651601832;0,523576505;0,452415828;0,398709305;0,351738581;0,311025436;0,273131134;0,245903601;0,219913677;0,197007697;0,176045328;0,156142796
DE.DWW.CO2-INT (kg/sqm);15,38026849;14,46844409;13,3767268;12,31726331;11,29549454;10,35218278;9,376367216;8,481825452;7,631339534;6,824775343;6,036660352;5,365691715;4,707769662;4,08704648;3,502160675;2,953685123;2,433090372;1,949919127;1,536701878;1,204038488;0,935811851;0,787837421;0,675732337;0,576989777;0,490822514;0,409997346;0,351695362;0,295632424;0,245877423;0,199974934;0,15598223
EL.DWW.CO2-INT (kg/sqm);15,16704799;14,20722022;13,08290259;12,00209399;10,96836939;10,02118238;9,048339312;8,162314445;7,32484887;6,534965444;5,765922124;5,115962485;4,480347512;3,883205509;3,322768227;2,799123651;2,304136677;1,846225178;1,455652771;1,141905496;0,88972275;0,750077414;0,644561818;0,551807913;0,471014431;0,395289611;0,34088976;0,288581294;0,242242987;0,199585307;0,15881767
HU.DWW.CO2-INT (kg/sqm);16,25334249;15,23133716;14,00806286;12,81789228;11,6729046;10,62011364;9,544332891;8,566089945;7,64586705;6,782930241;5,949817349;5,239395638;4,553603427;3,916548517;3,325841946;2,780952859;2,273337676;1,810606585;1,420701684;1,110722795;0,864295363;0,726271853;0,62215397;0,53172826;0,453888156;0,382226393;0,330608397;0,281940013;0,239409564;0,200915015;0,164868031
IE.DWW.CO2-INT (kg/sqm);28,19432675;26,32061981;24,13622368;22,03476125;20,0270358;18,18794117;16,3148264;14,61395998;13,01618351;11,51988925;10,07773207;8,862042395;7,687342395;6,595462293;5,582510094;4,647667075;3,776193817;2,981172681;2,310909227;1,777867042;1,353944145;1,11747901;0,939366356;0,784613665;0,651373234;0,528535235;0,440422119;0,357229114;0,284586572;0,218852364;0,157259121
IT.DWW.CO2-INT (kg/sqm);12,11261919;11,32461439;10,40812438;9,528717301;8,689365806;7,921177354;7,136111035;6,422531807;5,750377101;5,118819668;4,507076578;3,990858655;3,488981936;3,019902697;2,582045196;2,175230327;1,793032791;1,441568628;1,143241381;0,904570133;0,713530338;0,607439765;0,52737279;0,457295813;0,396509266;0,339866445;0,299176248;0,260289763;0,225994994;0,194589776;0,164754821
LV.DWW.CO2-INT (kg/sqm);13,4682947;12,59877741;11,62249128;10,68091128;9,761934226;8,916823522;8,046957126;7,252995768;6,501766718;5,793062028;5,103860586;4,521046317;3,952622707;3,420035016;2,921834544;2,458111857;2,021753547;1,619963038;1,278598286;1,005302902;0,786416673;0,66486273;0,573096663;0,492745126;0,42302359;0,358035822;0,311354921;0,266739464;0,227396784;0,191374469;0,157156358
LT.DWW.CO2-INT (kg/sqm);16,49922055;15,45797315;14,2187312;13,01678125;11,86218185;10,80151145;9,71644918;8,729651927;7,800662487;6,928705048;6,085525585;5,374353291;4,684307105;4,040466293;3,440585509;2,884324534;2,362891362;1,884479267;1,479180178;1,155480339;0,896853652;0,753108253;0,644728788;0,550085924;0,468169846;0,392031279;0,337386481;0,285272722;0,239372215;0,197379453;0,157513278
LU.DWW.CO2-INT (kg/sqm);12,5378779;11,73480957;10,79428605;9,889041305;9,02261651;8,227992189;7,413374699;6,671631832;5,971604588;5,312708163;4,673343324;4,133346085;3,607556599;3,115536359;2,655760891;2,228156743;1,826044678;1,455955402;1,141617252;0,890009583;0,688517561;0,576664953;0,492243864;0,418324853;0,354181163;0,294374331;0,251421674;0,210346408;0,174106777;0,140901901;0,109333405
MT.DWW.CO2-INT (kg/sqm);18,1321403;16,75478664;15,21065511;13,75501789;12,36948718;11,13082574;9,893200152;8,79101433;7,773996413;6,835999874;5,95036334;5,210978642;4,506237838;3,859345146;3,264191002;2,717987596;2,215613826;1,761014678;1,379614198;1,079157602;0,84094174;0,705541653;0,602729896;0,513966675;0,438241416;0,369491395;0,319452894;0,273262082;0,233651589;0,198562599;0,166663906
NL.DWW.CO2-INT (kg/sqm);17,89771261;16,70319323;15,32011506;13,99453781;12,73108906;11,57570035;10,39889983;9,330728577;8,326909497;7,386138444;6,478036432;5,712510495;4,971198871;4,280757239;3,638686723;3,044486966;2,488691538;1,979815322;1,549426864;1,206156291;0,932269878;0,779800338;0,664821933;0,564534302;0,477835267;0,397439716;0,339688054;0,284792828;0,236576538;0,192638366;0,151131702
PL.DWW.CO2-INT (kg/sqm);42,44879934;39,6957642;36,47447614;33,37130571;30,39842236;27,66840094;24,8716388;22,32394571;19,92105898;17,66206455;15,47534835;13,62893194;11,83746395;10,1666352;8,61126843;7,170837626;5,822898983;4,588507397;3,54452179;2,71201094;2,048005404;1,678563755;1,400141101;1,157474386;0,947890721;0,753759438;0,614571917;0,482461623;0,366653213;0,261327425;0,162001949
PT.DWW.CO2-INT (kg/sqm);7,835190894;7,295104954;6,68329328;6,101516215;5,549331585;5,044887349;4,532714221;4,06776182;3,631344933;3,223093247;2,830552856;2,499550958;2,180889179;1,885699624;1,612926166;1,362272702;1,129780686;0,918723467;0,741385792;0,600625024;0,488850294;0,425687897;0,377791571;0,3361453;0,300219089;0,2671764;0,243039589;0,220323134;0,200407002;0,182372593;0,165531172
RO.DWW.CO2-INT (kg/sqm);19,85735036;18,43209152;16,81835152;15,28561847;13,83650085;12,51851838;11,1903926;9,990965329;8,871345413;7,829154893;6,831627635;5,993102294;5,188521485;4,445184172;3,759821768;3,13121083;2,549020363;2,021173528;1,578320467;1,227499335;0,9495371;0,793928952;0,676750214;0,575258078;0,488098216;0,408068214;0,350467159;0,296292975;0,249050821;0,206399249;0,166577735
SK.DWW.CO2-INT (kg/sqm);13,52038224;12,6568913;11,64231628;10,67243732;9,752641239;8,896157827;8,016857581;7,214964055;6,457455064;5,744116819;5,052223922;4,467382118;3,898783999;3,367537174;2,872161891;2,412665691;1,982028172;1,587140424;1,252788756;0,985887793;0,772781365;0,654074111;0,564497973;0,486325482;0,418710839;0,35598509;0,310882142;0,267985341;0,230270967;0,195865657;0,163328866
SI.DWW.CO2-INT (kg/sqm);13,77304533;12,88954278;11,85844937;10,86797383;9,921153178;9,053529775;8,164003029;7,35410484;6,589473442;5,869355895;5,169954144;4,579065497;4,003086625;3,463571068;2,958898891;2,489057477;2,046749885;1,639253222;1,292864967;1,015421993;0,793098201;0,669738296;0,576620645;0,495040611;0,424213948;0,358127303;0,310681517;0,265276373;0,225201394;0,188461309;0,153501947
ES.DWW.CO2-INT (kg/sqm);5,512711296;5,189069324;4,803251085;4,429617811;4,0696441;3,737934542;3,394056398;3,079224639;2,779897744;2,496066215;2,218229078;1,982807193;1,751573683;1,533614519;1,328463874;1,136310921;0,954272259;0,78556683;0,641510608;0,525721858;0,432617231;0,381217717;0,342440003;0,308356226;0,278679293;0,250848681;0,230936865;0,211776512;0,194819554;0,17921472;0,164295108
SE.DWW.CO2-INT (kg/sqm);5,195873154;4,858123464;4,465321087;4,087672615;3,727313406;3,397506826;3,062516792;2,758598054;2,473457627;2,206702483;1,949937238;1,733259019;1,524102392;1,329750055;1,149490247;0,983158205;0,828175804;0,686808322;0,567398981;0,472024574;0,395735681;0,351912194;0,318202596;0,288561176;0,262653691;0,238569225;0,220423802;0,203127524;0,187620948;0,173272079;0,159601185
UK.DWW.CO2-INT (kg/sqm);13,60750108;12,83576493;11,90094102;10,9878901;10,10184826;9,281150159;8,423766142;7,635739107;6,883086304;6,166325603;5,461447098;4,863002573;4,272704951;3,714300338;3,186866941;2,691194455;2,2200681;1,782078617;1,407106543;1,10500222;0,86152515;0,726935712;0,625165093;0,535474096;0,45716764;0,383541638;0,330667114;0,279661701;0,234380953;0,192591469;0,15254006
HR.DWW.CO2-INT (kg/sqm);18,68548306;17,43281727;15,94831848;14,52705372;13,17468084;11,93906193;10,68741601;9,553701284;8,49242677;7,502177743;6,552165635;5,752601855;4,983894034;4,272526668;3,615614399;3,012217788;2,452617745;1,944668171;1,518125063;1,179974313;0,9118926;0,761612755;0,648318041;0,550144935;0,46581716;0,388439732;0,332683114;0,280324987;0,234722909;0,193633366;0,15537269
CH.DWW.CO2-INT (kg/sqm);6,645066965;6,277532299;5,827032857;5,385722873;4,956855934;4,55950145;4,144604632;3,763508456;3,399901286;3,054026318;2,714217839;2,425996606;2,141837639;1,873122092;1,619322301;1,380735669;1,153787161;0,942608774;0,761674366;0,615813654;0,498162417;0,433304125;0,384309812;0,341097113;0,303341465;0,267771436;0,242288191;0,217642636;0,195735788;0,175474401;0,155995255
NO.DWW.CO2-INT (kg/sqm);2,70939504;2,642126994;2,528776261;2,40680362;2,278159482;2,153089954;2,007310123;1,867758073;1,726975152;1,585957877;1,438864025;1,312894416;1,181630811;1,052373274;0,925524845;0,801970015;0,680074772;0,563108583;0,461459168;0,379555532;0,313889762;0,282785798;0,261572548;0,243462609;0,228420902;0,214191973;0,206841662;0,199593055;0,193959276;0,18917074;0,184596477
AT.HEC.CO2-INT (kg/sqm);48,18703194;45,23838282;41,75437538;38,39148397;35,16150857;32,19155536;29,12599528;26,32544861;23,67020669;21,15926056;18,70896169;16,63534403;14,60463437;12,69509322;10,90186657;9,225819084;7,641291529;6,175475408;4,925384534;3,921407563;3,114657754;2,668285136;2,331233203;2,035074298;1,777227782;1,535615825;1,362290697;1,195663573;1,048157931;0,912442997;0,782779212
BE.HEC.CO2-INT (kg/sqm);68,39154827;64,52973786;59,83649046;55,25774823;50,81740189;46,70736999;42,41177119;38,46335808;34,69088209;31,09665119;27,55896058;24,55505325;21,58848672;18,77927985;16,12275958;13,62280678;11,24254249;9,025842595;7,125157099;5,591694837;4,353744047;3,670035445;3,152744724;2,695984314;2,296406176;1,919647599;1,648906973;1,386904621;1,15367652;0,937723751;0,729927803
BG.HEC.CO2-INT (kg/sqm);65,25413819;60,88326393;55,83492819;51,00195051;46,39999924;42,19465597;37,91556849;34,03358183;30,38752498;26,9721617;23,67704771;20,89984934;18,2116185;15,70867592;13,38180477;11,22905785;9,216085947;7,373610209;5,815674629;4,573305767;3,582229253;3,030211557;2,613845512;2,250725825;1,936843204;1,645891397;1,436767748;1,238086669;1,063616983;0,904698296;0,754680443
CY.HEC.CO2-INT (kg/sqm);118,4178437;110,0658207;100,4046417;91,13257292;82,32334297;74,29319551;66,22149983;58,93961447;52,15874557;45,863196;39,85909763;34,81003736;29,98445638;25,54122034;21,46205243;17,74117049;14,32201296;11,25116136;8,697049436;6,690136508;5,115875997;4,221643963;3,547373416;2,970357808;2,481494151;2,043709684;1,727313205;1,439518206;1,195568315;0,983937221;0,79675074
CZ.HEC.CO2-INT (kg/sqm);91,08368145;85,701829;79,24140207;72,96479324;66,90343931;61,30919282;55,50170472;50,18047155;45,11808554;40,31541981;35,61222357;31,62559238;27,70845587;24,01475859;20,53666665;17,2774425;14,18827263;11,32381919;8,876181838;6,907049062;5,322008168;4,444232749;3,780395336;3,196007798;2,686252332;2,207677899;1,863493881;1,531956907;1,237746531;0,966395945;0,706560793
DK.HEC.CO2-INT (kg/sqm);39,92313094;37,37419727;34,40136707;31,54383091;28,81004379;26,3022732;23,7316365;21,38996948;19,17972667;17,0995423;15,08225561;13,37817213;11,72089898;10,17187633;8,726418699;7,38426554;6,124523256;4,967344408;3,986028252;3,201557279;2,574174108;2,225239224;1,961824763;1,731477376;1,531838735;1,34611241;1,212583059;1,085242055;0,973110998;0,87065046;0,773575679
EE.HEC.CO2-INT (kg/sqm);253,6875731;235,5149337;214,9288911;195,3834198;176,9026817;160,0961655;143,1324893;127,8067223;113,4851122;100,1362353;87,33230678;76,56678826;66,20842709;56,61429252;47,7428763;39,58014794;31,99222049;25,08699805;19,27683367;14,66394252;11,00123279;8,960631526;7,426070615;6,094954428;4,950762162;3,897438176;3,143867339;2,433369598;1,814174507;1,254767198;0,731130562
FI.HEC.CO2-INT (kg/sqm);66,02189057;61,45151881;56,22310303;51,23653123;46,50510982;42,19194918;37,82524228;33,87325777;30,17328501;26,71849593;23,39847112;20,6036282;17,90959601;15,41027667;13,09563239;10,96279027;8,977505564;7,168739027;5,645096928;4,433936301;3,471026218;2,932313821;2,525856809;2,172591101;1,868257585;1,587840019;1,385784281;1,195186513;1,028628005;0,877940197;0,736946063
